
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,TrackID,ID,
6.57159,7.8512,8.95662,um,Surface,BoundingBoxOO Length,208,1000255008,257506,
7.79799,7.83354,9.77294,um,Surface,BoundingBoxOO Length,208,1000245053,257507,
9.93863,11.0972,13.1156,um,Surface,BoundingBoxOO Length,208,1000224526,257508,
8.02818,8.12803,9.77424,um,Surface,BoundingBoxOO Length,208,1000224534,257509,
6.06173,10.3821,15.4155,um,Surface,BoundingBoxOO Length,208,1000226406,257510,
10.1918,10.2442,12.048,um,Surface,BoundingBoxOO Length,208,1000224533,257511,
5.41454,7.53289,9.75837,um,Surface,BoundingBoxOO Length,208,1000224528,257512,
9.80076,9.39474,13.7033,um,Surface,BoundingBoxOO Length,208,1000224535,257513,
9.83051,11.4304,12.2797,um,Surface,BoundingBoxOO Length,208,1000250170,257514,
8.70571,10.0685,10.8161,um,Surface,BoundingBoxOO Length,208,1000224539,257515,
6.25867,7.62329,10.1968,um,Surface,BoundingBoxOO Length,208,1000225028,257516,
8.18273,8.51327,11.085,um,Surface,BoundingBoxOO Length,208,1000239718,257517,
5.716,7.73689,6.49315,um,Surface,BoundingBoxOO Length,208,1000224537,257518,
9.45652,10.0704,12.291,um,Surface,BoundingBoxOO Length,208,1000238683,257519,
9.82589,11.6795,11.367,um,Surface,BoundingBoxOO Length,208,1000235321,257520,
9.45692,10.2724,11.5103,um,Surface,BoundingBoxOO Length,208,1000224541,257521,
5.85639,7.29349,14.9219,um,Surface,BoundingBoxOO Length,208,1000234294,257522,
10.8698,11.2949,12.2494,um,Surface,BoundingBoxOO Length,208,1000224540,257523,
5.697,6.28236,8.5353,um,Surface,BoundingBoxOO Length,208,1000224546,257524,
6.07748,6.31355,9.00514,um,Surface,BoundingBoxOO Length,208,1000234804,257525,
3.77202,4.20173,7.65578,um,Surface,BoundingBoxOO Length,208,1000226574,257526,
7.57313,8.16512,9.47835,um,Surface,BoundingBoxOO Length,208,1000252188,257527,
6.38524,5.8035,8.07317,um,Surface,BoundingBoxOO Length,208,1000224547,257528,
10.0398,10.9307,12.2676,um,Surface,BoundingBoxOO Length,208,1000244239,257529,
7.05337,7.88084,7.07383,um,Surface,BoundingBoxOO Length,208,1000224553,257530,
8.08009,11.4137,15.5116,um,Surface,BoundingBoxOO Length,208,1000251125,257531,
5.04018,6.18371,5.50116,um,Surface,BoundingBoxOO Length,208,1000252809,257532,
5.26112,7.90817,8.52373,um,Surface,BoundingBoxOO Length,208,1000243383,257533,
12.804,13.822,14.6361,um,Surface,BoundingBoxOO Length,208,1000252058,257534,
9.49663,11.8671,15.8739,um,Surface,BoundingBoxOO Length,208,1000238387,257535,
4.92904,8.27146,8.34626,um,Surface,BoundingBoxOO Length,208,1000225444,257536,
9.21378,9.0109,11.1082,um,Surface,BoundingBoxOO Length,208,1000240279,257537,
9.18411,10.2367,11.9962,um,Surface,BoundingBoxOO Length,208,1000224550,257538,
10.05,11.4949,11.3503,um,Surface,BoundingBoxOO Length,208,1000248583,257539,
4.74194,6.50162,8.14059,um,Surface,BoundingBoxOO Length,208,1000224558,257540,
10.236,12.0192,18.8933,um,Surface,BoundingBoxOO Length,208,1000240984,257541,
6.35125,8.68553,12.3871,um,Surface,BoundingBoxOO Length,208,1000224562,257542,
9.01923,10.1736,14.2052,um,Surface,BoundingBoxOO Length,208,1000224566,257543,
6.2091,6.58239,8.44967,um,Surface,BoundingBoxOO Length,208,1000224567,257544,
10.3321,11.3255,19.1442,um,Surface,BoundingBoxOO Length,208,1000224560,257545,
6.65501,9.36962,12.4733,um,Surface,BoundingBoxOO Length,208,1000255599,257546,
11.038,10.8915,12.8812,um,Surface,BoundingBoxOO Length,208,1000224559,257547,
6.04242,7.35992,6.32399,um,Surface,BoundingBoxOO Length,208,1000226740,257548,
5.51951,8.04451,10.6632,um,Surface,BoundingBoxOO Length,208,1000251299,257549,
4.02603,7.31105,9.33518,um,Surface,BoundingBoxOO Length,208,1000247113,257550,
6.3359,7.60259,8.63452,um,Surface,BoundingBoxOO Length,208,1000224940,257551,
10.0556,10.9931,15.6531,um,Surface,BoundingBoxOO Length,208,1000244079,257552,
11.0503,11.8936,12.079,um,Surface,BoundingBoxOO Length,208,1000224568,257553,
7.7424,10.1117,14.8094,um,Surface,BoundingBoxOO Length,208,1000257304,257554,
10.0879,9.77341,10.7521,um,Surface,BoundingBoxOO Length,208,1000248436,257555,
4.77311,6.08381,8.25794,um,Surface,BoundingBoxOO Length,208,1000224575,257556,
7.11826,9.50639,10.1734,um,Surface,BoundingBoxOO Length,208,1000250231,257557,
9.95575,10.3269,10.575,um,Surface,BoundingBoxOO Length,208,1000224574,257558,
10.6226,10.2697,12.5012,um,Surface,BoundingBoxOO Length,208,1000248444,257559,
7.0528,9.5441,12.4889,um,Surface,BoundingBoxOO Length,208,1000250532,257560,
6.33642,8.9972,11.4337,um,Surface,BoundingBoxOO Length,209,1000224466,257561,
7.13444,9.52482,12.1583,um,Surface,BoundingBoxOO Length,209,1000224468,257562,
8.57253,8.70779,9.89336,um,Surface,BoundingBoxOO Length,209,1000226759,257563,
6.84398,8.72797,9.30613,um,Surface,BoundingBoxOO Length,209,1000228485,257564,
6.28218,7.21909,9.27812,um,Surface,BoundingBoxOO Length,209,1000224465,257565,
10.2635,10.1825,11.1666,um,Surface,BoundingBoxOO Length,209,1000248284,257566,
10.1884,10.7743,12.6761,um,Surface,BoundingBoxOO Length,209,1000224458,257567,
6.44916,8.94326,9.24611,um,Surface,BoundingBoxOO Length,209,1000226467,257568,
10.523,11.389,13.1059,um,Surface,BoundingBoxOO Length,209,1000224463,257569,
9.99227,11.5361,12.1475,um,Surface,BoundingBoxOO Length,209,1000249926,257570,
10.9273,10.9097,11.9851,um,Surface,BoundingBoxOO Length,209,1000241014,257571,
9.26322,11.1626,12.3539,um,Surface,BoundingBoxOO Length,209,1000243967,257572,
6.23554,6.96295,14.6727,um,Surface,BoundingBoxOO Length,209,1000241552,257573,
9.82442,10.2742,12.365,um,Surface,BoundingBoxOO Length,209,1000225621,257574,
9.97087,10.6331,12.1975,um,Surface,BoundingBoxOO Length,209,1000224473,257575,
9.78363,9.20251,11.9593,um,Surface,BoundingBoxOO Length,209,1000257204,257576,
11.4686,11.0438,12.5704,um,Surface,BoundingBoxOO Length,209,1000224474,257577,
10.3298,10.4007,12.6269,um,Surface,BoundingBoxOO Length,209,1000241906,257578,
9.87473,9.87972,10.8426,um,Surface,BoundingBoxOO Length,209,1000226044,257579,
6.58509,6.97318,12.2856,um,Surface,BoundingBoxOO Length,209,1000236085,257580,
12.2371,12.5867,15.8034,um,Surface,BoundingBoxOO Length,209,1000227400,257581,
4.77272,4.77546,8.71616,um,Surface,BoundingBoxOO Length,209,1000238294,257582,
9.07303,9.66178,10.9928,um,Surface,BoundingBoxOO Length,209,1000224486,257583,
7.93584,10.5727,17.8352,um,Surface,BoundingBoxOO Length,209,1000224483,257584,
5.56712,10.3685,13.9911,um,Surface,BoundingBoxOO Length,209,1000253488,257585,
4.40147,5.71295,6.19537,um,Surface,BoundingBoxOO Length,209,1000239472,257586,
6.99171,7.76866,9.48708,um,Surface,BoundingBoxOO Length,209,1000224481,257587,
8.69957,8.91486,9.68182,um,Surface,BoundingBoxOO Length,209,1000234024,257588,
7.44674,8.67608,10.4336,um,Surface,BoundingBoxOO Length,209,1000235919,257589,
6.69396,8.32072,12.2888,um,Surface,BoundingBoxOO Length,209,1000253792,257590,
5.70765,7.97224,7.44607,um,Surface,BoundingBoxOO Length,209,1000224488,257591,
6.69295,9.70888,8.9007,um,Surface,BoundingBoxOO Length,209,1000252419,257592,
6.35889,6.82257,13.9066,um,Surface,BoundingBoxOO Length,209,1000256074,257593,
8.01155,9.76193,10.2777,um,Surface,BoundingBoxOO Length,209,1000243664,257594,
9.59671,10.4491,16.1605,um,Surface,BoundingBoxOO Length,209,1000227233,257595,
5.8423,6.30326,8.09145,um,Surface,BoundingBoxOO Length,209,1000254226,257596,
8.41272,9.88963,11.3827,um,Surface,BoundingBoxOO Length,209,1000231813,257597,
8.04564,9.29791,15.5507,um,Surface,BoundingBoxOO Length,209,1000240703,257598,
5.22353,5.22175,6.54358,um,Surface,BoundingBoxOO Length,209,1000255934,257599,
6.04428,7.74592,10.1498,um,Surface,BoundingBoxOO Length,209,1000250439,257600,
9.59443,12.2547,16.9517,um,Surface,BoundingBoxOO Length,209,1000248831,257601,
12.4868,14.0178,23.5455,um,Surface,BoundingBoxOO Length,209,1000257345,257602,
1.55234,4.43404,6.71566,um,Surface,BoundingBoxOO Length,209,1000224501,257603,
7.66761,12.9064,20.4171,um,Surface,BoundingBoxOO Length,209,1000244837,257604,
13.3327,14.0022,15.5862,um,Surface,BoundingBoxOO Length,209,1000224505,257605,
5.65526,9.28283,11.5086,um,Surface,BoundingBoxOO Length,209,1000252001,257606,
9.73648,11.1544,11.4413,um,Surface,BoundingBoxOO Length,209,1000226074,257607,
7.46521,8.19801,9.44313,um,Surface,BoundingBoxOO Length,209,1000226515,257608,
9.27314,9.76422,12.6143,um,Surface,BoundingBoxOO Length,209,1000224513,257609,
6.09773,7.26056,8.29822,um,Surface,BoundingBoxOO Length,209,1000224512,257610,
8.49393,10.1781,12.7357,um,Surface,BoundingBoxOO Length,209,1000236626,257611,
10.2061,10.3312,13.7009,um,Surface,BoundingBoxOO Length,209,1000251530,257612,
10.3213,10.5798,10.7598,um,Surface,BoundingBoxOO Length,209,1000224518,257613,
8.33505,9.24592,10.3528,um,Surface,BoundingBoxOO Length,209,1000224507,257614,
8.3198,9.90963,11.9218,um,Surface,BoundingBoxOO Length,209,1000228532,257615,
9.17187,10.1485,10.3404,um,Surface,BoundingBoxOO Length,209,1000224522,257616,
7.21891,8.99482,8.83046,um,Surface,BoundingBoxOO Length,209,1000224525,257617,
10.5405,12.3194,15.717,um,Surface,BoundingBoxOO Length,209,1000224506,257618,
7.52169,9.63396,10.7616,um,Surface,BoundingBoxOO Length,209,1000234078,257619,
4.28505,5.10429,7.6912,um,Surface,BoundingBoxOO Length,209,1000256620,257620,
8.86506,9.27825,13.5051,um,Surface,BoundingBoxOO Length,209,1000226826,257621,
9.91812,10.8238,11.0978,um,Surface,BoundingBoxOO Length,209,1000224517,257622,
5.05465,5.98325,8.75664,um,Surface,BoundingBoxOO Length,209,1000224511,257623,
6.31636,6.49259,6.81557,um,Surface,BoundingBoxOO Length,209,1000224527,257624,
9.54446,11.1381,15.3594,um,Surface,BoundingBoxOO Length,209,1000238489,257625,
6.80577,8.40932,9.0988,um,Surface,BoundingBoxOO Length,209,1000224543,257626,
10.2562,11.3211,18.1131,um,Surface,BoundingBoxOO Length,209,1000224524,257627,
6.92135,6.94741,7.92073,um,Surface,BoundingBoxOO Length,209,1000245053,257628,
5.00727,6.52167,7.64187,um,Surface,BoundingBoxOO Length,209,1000255008,257629,
9.75451,11.3462,14.0051,um,Surface,BoundingBoxOO Length,209,1000224526,257630,
8.47225,9.47103,9.11009,um,Surface,BoundingBoxOO Length,209,1000224534,257631,
9.31272,10.1629,12.2572,um,Surface,BoundingBoxOO Length,209,1000250170,257632,
5.28082,9.61226,15.0861,um,Surface,BoundingBoxOO Length,209,1000226406,257633,
10.246,10.2744,11.2209,um,Surface,BoundingBoxOO Length,209,1000224533,257634,
7.0982,9.11629,10.5816,um,Surface,BoundingBoxOO Length,209,1000224528,257635,
7.09367,7.06528,8.51256,um,Surface,BoundingBoxOO Length,209,1000225028,257636,
10.1988,10.3416,12.7489,um,Surface,BoundingBoxOO Length,209,1000224535,257637,
8.75728,9.98944,10.1819,um,Surface,BoundingBoxOO Length,209,1000224539,257638,
6.65731,8.87579,9.31725,um,Surface,BoundingBoxOO Length,209,1000234294,257639,
7.31528,9.12827,11.5009,um,Surface,BoundingBoxOO Length,209,1000239718,257640,
9.28056,10.0241,10.487,um,Surface,BoundingBoxOO Length,209,1000238683,257641,
5.58648,7.13645,8.20631,um,Surface,BoundingBoxOO Length,209,1000224537,257642,
10.7698,11.2471,12.4782,um,Surface,BoundingBoxOO Length,209,1000224540,257643,
4.21658,4.3689,6.5699,um,Surface,BoundingBoxOO Length,209,1000224549,257644,
6.7678,7.77435,9.28178,um,Surface,BoundingBoxOO Length,209,1000224546,257645,
7.45401,8.67102,12.0853,um,Surface,BoundingBoxOO Length,209,1000224541,257646,
10.7042,10.3467,12.7545,um,Surface,BoundingBoxOO Length,209,1000235321,257647,
5.63395,6.23962,8.70761,um,Surface,BoundingBoxOO Length,209,1000224547,257648,
7.26123,9.88445,16.5396,um,Surface,BoundingBoxOO Length,209,1000251125,257649,
4.18456,7.64295,8.18858,um,Surface,BoundingBoxOO Length,209,1000226574,257650,
6.86905,7.91091,10.1248,um,Surface,BoundingBoxOO Length,209,1000252188,257651,
10.3894,12.4692,12.8711,um,Surface,BoundingBoxOO Length,209,1000244239,257652,
4.4018,5.85122,15.1802,um,Surface,BoundingBoxOO Length,209,1000248563,257653,
3.93823,4.62127,7.92551,um,Surface,BoundingBoxOO Length,209,1000224905,257654,
5.18807,8.22542,8.6866,um,Surface,BoundingBoxOO Length,209,1000243383,257655,
4.87627,6.26086,8.77281,um,Surface,BoundingBoxOO Length,209,1000225444,257656,
10.449,13.6348,14.1536,um,Surface,BoundingBoxOO Length,209,1000252058,257657,
9.70015,12.4314,15.4531,um,Surface,BoundingBoxOO Length,209,1000238387,257658,
10.3365,12.8178,18.2582,um,Surface,BoundingBoxOO Length,209,1000240984,257659,
8.56392,9.74771,11.4177,um,Surface,BoundingBoxOO Length,209,1000240279,257660,
8.29018,10.1608,11.1533,um,Surface,BoundingBoxOO Length,209,1000224550,257661,
10.5569,10.5742,12.8397,um,Surface,BoundingBoxOO Length,209,1000248583,257662,
10.5296,11.0563,14.7736,um,Surface,BoundingBoxOO Length,209,1000224560,257663,
9.22626,9.97624,9.61009,um,Surface,BoundingBoxOO Length,209,1000257664,257664,
3.75516,6.63549,8.60912,um,Surface,BoundingBoxOO Length,209,1000224558,257665,
10.2343,10.0382,12.2966,um,Surface,BoundingBoxOO Length,209,1000255599,257666,
8.66446,9.69749,9.75825,um,Surface,BoundingBoxOO Length,209,1000224562,257667,
9.51692,10.282,10.8466,um,Surface,BoundingBoxOO Length,209,1000224566,257668,
5.69201,6.15711,8.9246,um,Surface,BoundingBoxOO Length,209,1000224567,257669,
5.68822,5.45084,7.69896,um,Surface,BoundingBoxOO Length,209,1000226740,257670,
6.84693,8.01831,8.87625,um,Surface,BoundingBoxOO Length,209,1000246114,257671,
6.87496,6.50047,8.65182,um,Surface,BoundingBoxOO Length,209,1000251299,257672,
6.78282,8.13948,8.82721,um,Surface,BoundingBoxOO Length,209,1000224940,257673,
10.1317,11.9303,11.969,um,Surface,BoundingBoxOO Length,209,1000224559,257674,
10.9271,11.9136,13.6205,um,Surface,BoundingBoxOO Length,209,1000224568,257675,
7.31732,8.61591,12.7294,um,Surface,BoundingBoxOO Length,209,1000257304,257676,
6.41765,6.77704,8.88482,um,Surface,BoundingBoxOO Length,209,1000247113,257677,
8.76243,10.3988,13.1317,um,Surface,BoundingBoxOO Length,209,1000244079,257678,
9.11807,11.4609,13.673,um,Surface,BoundingBoxOO Length,209,1000248436,257679,
8.22611,8.47118,9.79178,um,Surface,BoundingBoxOO Length,209,1000250231,257680,
9.05231,10.2228,10.0336,um,Surface,BoundingBoxOO Length,209,1000224574,257681,
10.4511,10.1689,12.983,um,Surface,BoundingBoxOO Length,209,1000248444,257682,
7.74688,9.17908,10.5259,um,Surface,BoundingBoxOO Length,209,1000250532,257683,
3.58015,6.73385,6.93133,um,Surface,BoundingBoxOO Length,209,1000224575,257684,
6.43203,7.00861,7.58302,um,Surface,BoundingBoxOO Length,210,1000228485,257685,
10.5184,10.9304,13.0519,um,Surface,BoundingBoxOO Length,210,1000224458,257686,
8.34453,10.5648,11.1238,um,Surface,BoundingBoxOO Length,210,1000248284,257687,
4.89318,7.1297,8.62706,um,Surface,BoundingBoxOO Length,210,1000224465,257688,
10.4322,11.8139,12.4272,um,Surface,BoundingBoxOO Length,210,1000224463,257689,
4.33016,6.22699,7.5108,um,Surface,BoundingBoxOO Length,210,1000226467,257690,
10.0651,10.6915,12.0692,um,Surface,BoundingBoxOO Length,210,1000249926,257691,
8.0058,11.7618,16.4333,um,Surface,BoundingBoxOO Length,210,1000224466,257692,
8.36635,9.54026,9.78386,um,Surface,BoundingBoxOO Length,210,1000226759,257693,
5.84531,8.45918,9.01008,um,Surface,BoundingBoxOO Length,210,1000224468,257694,
11.413,11.6488,12.592,um,Surface,BoundingBoxOO Length,210,1000241014,257695,
7.8553,8.74633,13.7663,um,Surface,BoundingBoxOO Length,210,1000238432,257696,
4.1521,5.33789,7.90161,um,Surface,BoundingBoxOO Length,210,1000224701,257697,
7.38696,8.27953,10.0215,um,Surface,BoundingBoxOO Length,210,1000241552,257698,
9.21355,9.49431,10.8321,um,Surface,BoundingBoxOO Length,210,1000225621,257699,
10.8098,10.222,11.831,um,Surface,BoundingBoxOO Length,210,1000224473,257700,
8.67645,10.5685,12.0762,um,Surface,BoundingBoxOO Length,210,1000243967,257701,
10.9172,11.2603,12.4632,um,Surface,BoundingBoxOO Length,210,1000224474,257702,
5.45895,7.70593,8.23476,um,Surface,BoundingBoxOO Length,210,1000224483,257703,
7.48035,7.494,12.8637,um,Surface,BoundingBoxOO Length,210,1000236085,257704,
11.305,13.6564,15.6769,um,Surface,BoundingBoxOO Length,210,1000227400,257705,
8.74102,9.72512,11.8183,um,Surface,BoundingBoxOO Length,210,1000257204,257706,
10.8597,10.944,11.9689,um,Surface,BoundingBoxOO Length,210,1000241906,257707,
5.34497,5.56675,7.48897,um,Surface,BoundingBoxOO Length,210,1000239472,257708,
9.82764,10.5253,10.8605,um,Surface,BoundingBoxOO Length,210,1000226044,257709,
6.47923,8.13884,9.78348,um,Surface,BoundingBoxOO Length,210,1000257710,257710,
7.77139,8.86203,9.74095,um,Surface,BoundingBoxOO Length,210,1000224486,257711,
4.85915,7.80016,8.44537,um,Surface,BoundingBoxOO Length,210,1000238294,257712,
8.55786,8.83332,9.71931,um,Surface,BoundingBoxOO Length,210,1000234024,257713,
4.70826,5.57581,8.12992,um,Surface,BoundingBoxOO Length,210,1000224488,257714,
8.42873,8.74728,11.7562,um,Surface,BoundingBoxOO Length,210,1000252419,257715,
6.97972,8.54787,9.10634,um,Surface,BoundingBoxOO Length,210,1000224481,257716,
11.4423,13.9752,19.5443,um,Surface,BoundingBoxOO Length,210,1000253488,257717,
7.75963,9.40311,12.7928,um,Surface,BoundingBoxOO Length,210,1000253792,257718,
8.95583,8.74191,10.7103,um,Surface,BoundingBoxOO Length,210,1000235919,257719,
9.37638,10.7806,12.879,um,Surface,BoundingBoxOO Length,210,1000257345,257720,
6.46493,9.17464,11.0298,um,Surface,BoundingBoxOO Length,210,1000240703,257721,
8.84825,9.3773,9.60453,um,Surface,BoundingBoxOO Length,210,1000243664,257722,
8.92761,10.4969,15.1577,um,Surface,BoundingBoxOO Length,210,1000227233,257723,
6.50713,8.63773,9.20564,um,Surface,BoundingBoxOO Length,210,1000250439,257724,
7.06971,8.68285,19.7875,um,Surface,BoundingBoxOO Length,210,1000256074,257725,
8.11908,9.53502,9.96281,um,Surface,BoundingBoxOO Length,210,1000231813,257726,
12.8604,14.3007,13.6676,um,Surface,BoundingBoxOO Length,210,1000224505,257727,
11.1857,12.3476,19.8815,um,Surface,BoundingBoxOO Length,210,1000230629,257728,
6.78269,11.6894,19.1802,um,Surface,BoundingBoxOO Length,210,1000248831,257729,
4.17352,8.22172,10.4771,um,Surface,BoundingBoxOO Length,210,1000249175,257730,
9.74737,10.3496,10.9849,um,Surface,BoundingBoxOO Length,210,1000226074,257731,
8.00406,12.2061,22.6019,um,Surface,BoundingBoxOO Length,210,1000244837,257732,
5.8471,7.78604,9.18175,um,Surface,BoundingBoxOO Length,210,1000252001,257733,
6.83776,7.25917,9.34461,um,Surface,BoundingBoxOO Length,210,1000226515,257734,
9.74539,9.26361,11.5489,um,Surface,BoundingBoxOO Length,210,1000224513,257735,
7.06743,9.72164,11.8701,um,Surface,BoundingBoxOO Length,210,1000228532,257736,
6.2265,7.74717,8.49086,um,Surface,BoundingBoxOO Length,210,1000224512,257737,
6.10439,9.73807,11.7258,um,Surface,BoundingBoxOO Length,210,1000236626,257738,
8.64349,9.51135,9.67464,um,Surface,BoundingBoxOO Length,210,1000224507,257739,
8.65871,9.43051,11.494,um,Surface,BoundingBoxOO Length,210,1000224522,257740,
10.3758,11.2451,14.4087,um,Surface,BoundingBoxOO Length,210,1000251530,257741,
10.1051,11.6259,12.0314,um,Surface,BoundingBoxOO Length,210,1000224518,257742,
8.73453,9.27532,10.9137,um,Surface,BoundingBoxOO Length,210,1000234078,257743,
8.30826,9.15945,15.4385,um,Surface,BoundingBoxOO Length,210,1000226826,257744,
5.94425,6.01567,8.96603,um,Surface,BoundingBoxOO Length,210,1000224511,257745,
11.1795,11.4769,14.291,um,Surface,BoundingBoxOO Length,210,1000224506,257746,
5.9994,8.01033,8.65865,um,Surface,BoundingBoxOO Length,210,1000224525,257747,
10.1439,11.7254,16.1168,um,Surface,BoundingBoxOO Length,210,1000224524,257748,
8.78692,11.7321,14.8447,um,Surface,BoundingBoxOO Length,210,1000238489,257749,
5.44572,8.45572,8.65008,um,Surface,BoundingBoxOO Length,210,1000224543,257750,
10.0687,9.72795,11.7135,um,Surface,BoundingBoxOO Length,210,1000224517,257751,
7.06247,8.51911,9.34668,um,Surface,BoundingBoxOO Length,210,1000245053,257752,
6.64252,7.73037,8.3403,um,Surface,BoundingBoxOO Length,210,1000255008,257753,
10.9854,11.4669,12.5827,um,Surface,BoundingBoxOO Length,210,1000224526,257754,
8.10256,9.52038,9.47136,um,Surface,BoundingBoxOO Length,210,1000224534,257755,
5.46755,7.96983,8.63132,um,Surface,BoundingBoxOO Length,210,1000224527,257756,
6.1494,9.0307,15.7866,um,Surface,BoundingBoxOO Length,210,1000226406,257757,
9.90108,10.2532,12.843,um,Surface,BoundingBoxOO Length,210,1000250170,257758,
7.27433,8.97837,12.0067,um,Surface,BoundingBoxOO Length,210,1000224528,257759,
9.86353,10.444,11.2058,um,Surface,BoundingBoxOO Length,210,1000224533,257760,
6.52225,7.31529,8.70237,um,Surface,BoundingBoxOO Length,210,1000225028,257761,
