
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,TrackID,ID,
-121.491,949.658,-288.773,um,Surface,Ellipsoid Axis C,169,1000230629,251977,
-670.695,-670.695,-316.758,um,Surface,Ellipsoid Axis C,169,1000224502,251978,
-247.048,-951.012,185.861,um,Surface,Ellipsoid Axis C,169,1000224492,251979,
538.677,-808.508,-236.943,um,Surface,Ellipsoid Axis C,169,1000224495,251980,
686.091,247.212,684.226,um,Surface,Ellipsoid Axis C,169,1000231813,251981,
219.702,-762.232,608.879,um,Surface,Ellipsoid Axis C,169,1000238294,251982,
-563.672,-809.159,165.939,um,Surface,Ellipsoid Axis C,169,1000250439,251983,
-47.9238,880.748,471.154,um,Surface,Ellipsoid Axis C,169,1000226074,251984,
87.0873,-364.007,927.316,um,Surface,Ellipsoid Axis C,169,1000224505,251985,
-398.206,-546.532,736.706,um,Surface,Ellipsoid Axis C,169,1000226826,251986,
791.432,-540.428,-285.61,um,Surface,Ellipsoid Axis C,169,1000228208,251987,
-374.557,924.907,-65.2182,um,Surface,Ellipsoid Axis C,169,1000244837,251988,
21.5489,-957.052,289.113,um,Surface,Ellipsoid Axis C,169,1000249175,251989,
739.09,-645.025,194.136,um,Surface,Ellipsoid Axis C,169,1000224501,251990,
269.218,959.74,-80.1347,um,Surface,Ellipsoid Axis C,169,1000228532,251991,
810.763,-73.3598,-580.76,um,Surface,Ellipsoid Axis C,169,1000236626,251992,
178.644,-195.555,964.284,um,Surface,Ellipsoid Axis C,169,1000224513,251993,
-132.62,-173.537,975.857,um,Surface,Ellipsoid Axis C,169,1000224507,251994,
-174.67,-948.27,-265.095,um,Surface,Ellipsoid Axis C,169,1000224512,251995,
-420.786,-469.218,776.385,um,Surface,Ellipsoid Axis C,169,1000224506,251996,
-35.0043,361.321,931.784,um,Surface,Ellipsoid Axis C,169,1000226515,251997,
1.84564e-10,663.451,748.22,um,Surface,Ellipsoid Axis C,169,1000224515,251998,
-926.471,257.497,274.494,um,Surface,Ellipsoid Axis C,169,1000238319,251999,
942.254,283.268,178.652,um,Surface,Ellipsoid Axis C,169,1000234078,252000,
-307.521,-943.288,125.057,um,Surface,Ellipsoid Axis C,169,1000252001,252001,
101.63,994.386,29.4428,um,Surface,Ellipsoid Axis C,169,1000251530,252002,
689.626,713.771,-122.253,um,Surface,Ellipsoid Axis C,169,1000224520,252003,
1.24424e-06,1.24504e-06,1000,um,Surface,Ellipsoid Axis C,169,1000224518,252004,
944.044,-328.61,28.2337,um,Surface,Ellipsoid Axis C,169,1000224522,252005,
378.215,-171.656,909.664,um,Surface,Ellipsoid Axis C,169,1000246704,252006,
389.396,-920.569,-30.3944,um,Surface,Ellipsoid Axis C,169,1000224524,252007,
-515.138,352.348,781.335,um,Surface,Ellipsoid Axis C,169,1000224511,252008,
214.952,-425.313,879.15,um,Surface,Ellipsoid Axis C,169,1000224532,252009,
763.838,-291.148,-576.007,um,Surface,Ellipsoid Axis C,169,1000224516,252010,
103.479,977.974,-181.269,um,Surface,Ellipsoid Axis C,169,1000250170,252011,
244.508,-379.337,892.367,um,Surface,Ellipsoid Axis C,169,1000224543,252012,
891.447,255.309,374.351,um,Surface,Ellipsoid Axis C,169,1000224517,252013,
505.24,-559.361,657.152,um,Surface,Ellipsoid Axis C,169,1000245198,252014,
490.076,-772.362,404.082,um,Surface,Ellipsoid Axis C,169,1000224525,252015,
167.014,711.419,682.634,um,Surface,Ellipsoid Axis C,169,1000237992,252016,
988.595,-114.714,-97.5747,um,Surface,Ellipsoid Axis C,169,1000238489,252017,
9.09985e-09,-1000,0.000542932,um,Surface,Ellipsoid Axis C,169,1000224527,252018,
45.4548,981.744,184.697,um,Surface,Ellipsoid Axis C,169,1000237141,252019,
-4.55554e-09,670.727,741.704,um,Surface,Ellipsoid Axis C,169,1000226406,252020,
910.987,156.449,381.61,um,Surface,Ellipsoid Axis C,169,1000224526,252021,
-121.239,19.052,992.441,um,Surface,Ellipsoid Axis C,169,1000224534,252022,
880.613,-395.244,261.349,um,Surface,Ellipsoid Axis C,169,1000224535,252023,
86.0821,996.288,-0.613631,um,Surface,Ellipsoid Axis C,169,1000224519,252024,
-688.913,-541.328,-482.041,um,Surface,Ellipsoid Axis C,169,1000224533,252025,
-445.584,-882.383,151.178,um,Surface,Ellipsoid Axis C,169,1000226120,252026,
-32.7314,-974.286,222.923,um,Surface,Ellipsoid Axis C,169,1000225028,252027,
-987.93,-7.95727,-154.7,um,Surface,Ellipsoid Axis C,169,1000239718,252028,
-474.38,120.231,872.071,um,Surface,Ellipsoid Axis C,169,1000224528,252029,
-86.2869,86.2875,992.527,um,Surface,Ellipsoid Axis C,169,1000224549,252030,
758.889,635.364,142.827,um,Surface,Ellipsoid Axis C,169,1000224537,252031,
57.2815,80.113,995.139,um,Surface,Ellipsoid Axis C,169,1000234804,252032,
-158.561,-2.16847e-09,987.349,um,Surface,Ellipsoid Axis C,169,1000224538,252033,
935.152,-61.1468,348.93,um,Surface,Ellipsoid Axis C,169,1000245053,252034,
217.995,665.501,713.853,um,Surface,Ellipsoid Axis C,169,1000235321,252035,
75.5612,798.888,596.714,um,Surface,Ellipsoid Axis C,169,1000238683,252036,
997.45,71.1437,5.71649,um,Surface,Ellipsoid Axis C,169,1000224539,252037,
-549.697,-411.049,727.236,um,Surface,Ellipsoid Axis C,169,1000238535,252038,
-526.56,240.037,815.547,um,Surface,Ellipsoid Axis C,169,1000224541,252039,
530.156,693.147,488.346,um,Surface,Ellipsoid Axis C,169,1000224546,252040,
813.306,575.455,-85.9396,um,Surface,Ellipsoid Axis C,169,1000224540,252041,
-3.35353e-05,0.000418666,1000,um,Surface,Ellipsoid Axis C,169,1000234294,252042,
337.67,-337.667,878.613,um,Surface,Ellipsoid Axis C,169,1000224905,252043,
4.49072e-09,-887.564,460.684,um,Surface,Ellipsoid Axis C,169,1000224547,252044,
-584.703,-811.248,5.40134e-05,um,Surface,Ellipsoid Axis C,169,1000226574,252045,
733.402,-644.379,-216.558,um,Surface,Ellipsoid Axis C,169,1000224544,252046,
-566.899,-742.913,355.958,um,Surface,Ellipsoid Axis C,169,1000243383,252047,
2.05459,651.223,758.884,um,Surface,Ellipsoid Axis C,169,1000224553,252048,
-598.078,611.391,518.174,um,Surface,Ellipsoid Axis C,169,1000240279,252049,
-372.89,305.452,876.158,um,Surface,Ellipsoid Axis C,169,1000248563,252050,
693.687,-720.168,-12.4688,um,Surface,Ellipsoid Axis C,169,1000251125,252051,
720.475,557.783,412.061,um,Surface,Ellipsoid Axis C,169,1000224558,252052,
489.928,778.437,392.437,um,Surface,Ellipsoid Axis C,169,1000224563,252053,
686.166,727.439,-2.96483,um,Surface,Ellipsoid Axis C,169,1000238387,252054,
974.63,209.942,-77.5881,um,Surface,Ellipsoid Axis C,169,1000224550,252055,
-244.987,-886.507,392.538,um,Surface,Ellipsoid Axis C,169,1000244239,252056,
706.317,-259.788,658.503,um,Surface,Ellipsoid Axis C,169,1000224556,252057,
-237.829,-386.809,890.963,um,Surface,Ellipsoid Axis C,169,1000252058,252058,
-703.761,-690.405,-167.515,um,Surface,Ellipsoid Axis C,169,1000248583,252059,
672.725,-733.393,97.8582,um,Surface,Ellipsoid Axis C,169,1000224560,252060,
-418.328,908.295,-1.5222,um,Surface,Ellipsoid Axis C,169,1000240984,252061,
1.34576e-09,291.99,956.421,um,Surface,Ellipsoid Axis C,169,1000224567,252062,
-547.955,-800.694,-242.145,um,Surface,Ellipsoid Axis C,169,1000224566,252063,
43.1677,-967.62,-248.691,um,Surface,Ellipsoid Axis C,169,1000251299,252064,
999.254,-5.61647e-12,38.6075,um,Surface,Ellipsoid Axis C,169,1000225444,252065,
661.871,-749.612,-3.02494,um,Surface,Ellipsoid Axis C,169,1000224562,252066,
-1000,1.13722e-09,0.000542954,um,Surface,Ellipsoid Axis C,169,1000224564,252067,
445.59,790.56,-420.075,um,Surface,Ellipsoid Axis C,169,1000244079,252068,
515.494,169.558,839.95,um,Surface,Ellipsoid Axis C,169,1000224940,252069,
764.732,-591.704,255.09,um,Surface,Ellipsoid Axis C,169,1000224568,252070,
-686.446,699.244,199.625,um,Surface,Ellipsoid Axis C,169,1000224559,252071,
31.6628,-210.477,977.086,um,Surface,Ellipsoid Axis C,169,1000232264,252072,
29.1175,-212.471,976.734,um,Surface,Ellipsoid Axis C,169,1000224569,252073,
-1.07545e-09,-892.656,450.739,um,Surface,Ellipsoid Axis C,169,1000224814,252074,
588.029,-560.724,-582.933,um,Surface,Ellipsoid Axis C,169,1000239432,252075,
-207.166,925.088,318.268,um,Surface,Ellipsoid Axis C,169,1000245277,252076,
-418.853,-691.534,-588.509,um,Surface,Ellipsoid Axis C,169,1000248436,252077,
-462.067,-881.847,94.024,um,Surface,Ellipsoid Axis C,169,1000246114,252078,
327.837,-931.314,-158.676,um,Surface,Ellipsoid Axis C,169,1000250231,252079,
350.218,-932.437,-88.9289,um,Surface,Ellipsoid Axis C,169,1000250532,252080,
-674.903,-645.288,-357.925,um,Surface,Ellipsoid Axis C,169,1000224574,252081,
997.733,45.8348,-49.271,um,Surface,Ellipsoid Axis C,169,1000248444,252082,
-636.91,-710.462,-299.316,um,Surface,Ellipsoid Axis C,169,1000224575,252083,
398.236,914.251,-74.5146,um,Surface,Ellipsoid Axis C,170,1000224467,252084,
511.303,-795.489,325.216,um,Surface,Ellipsoid Axis C,170,1000224464,252085,
455.477,412.104,789.12,um,Surface,Ellipsoid Axis C,170,1000224468,252086,
-134.147,401.752,-905.87,um,Surface,Ellipsoid Axis C,170,1000224466,252087,
-1.82364e-09,1.82364e-09,1000,um,Surface,Ellipsoid Axis C,170,1000226759,252088,
56.6158,787.708,613.442,um,Surface,Ellipsoid Axis C,170,1000224458,252089,
-750.721,-630.43,197.421,um,Surface,Ellipsoid Axis C,170,1000224465,252090,
-600.029,346.792,720.903,um,Surface,Ellipsoid Axis C,170,1000226467,252091,
31.0547,895.192,444.597,um,Surface,Ellipsoid Axis C,170,1000224463,252092,
-585.341,431.881,686.189,um,Surface,Ellipsoid Axis C,170,1000249926,252093,
-246.407,-730.971,636.369,um,Surface,Ellipsoid Axis C,170,1000228485,252094,
-734.659,-653.697,-181.539,um,Surface,Ellipsoid Axis C,170,1000241014,252095,
526.893,1.37815e-08,849.932,um,Surface,Ellipsoid Axis C,170,1000238256,252096,
271.275,-962.358,16.6605,um,Surface,Ellipsoid Axis C,170,1000241552,252097,
-243.835,967.099,72.5485,um,Surface,Ellipsoid Axis C,170,1000225621,252098,
143.772,333.117,931.86,um,Surface,Ellipsoid Axis C,170,1000224473,252099,
-39.2896,-747.058,663.596,um,Surface,Ellipsoid Axis C,170,1000241891,252100,
758.299,-622.057,195.006,um,Surface,Ellipsoid Axis C,170,1000248284,252101,
969.265,-221.732,106.587,um,Surface,Ellipsoid Axis C,170,1000241906,252102,
365.654,-925.883,-95.0676,um,Surface,Ellipsoid Axis C,170,1000237909,252103,
-678.868,-709.111,-190.524,um,Surface,Ellipsoid Axis C,170,1000238432,252104,
287.365,489.638,823.21,um,Surface,Ellipsoid Axis C,170,1000224474,252105,
-537.852,-710.844,453.229,um,Surface,Ellipsoid Axis C,170,1000243967,252106,
-19.9646,47.6938,998.662,um,Surface,Ellipsoid Axis C,170,1000224476,252107,
292.57,-518.704,803.336,um,Surface,Ellipsoid Axis C,170,1000239472,252108,
-302.802,-908.39,288.337,um,Surface,Ellipsoid Axis C,170,1000224486,252109,
-4.5592e-10,3.64736e-09,1000,um,Surface,Ellipsoid Axis C,170,1000224491,252110,
979.58,41.4083,196.743,um,Surface,Ellipsoid Axis C,170,1000236085,252111,
4.83929e-06,148.915,988.85,um,Surface,Ellipsoid Axis C,170,1000224481,252112,
268.747,-638.415,721.25,um,Surface,Ellipsoid Axis C,170,1000224475,252113,
1.82855e-08,-945.229,-326.408,um,Surface,Ellipsoid Axis C,170,1000226336,252114,
599.922,-419.313,681.374,um,Surface,Ellipsoid Axis C,170,1000224483,252115,
9.1026,-941.019,-338.232,um,Surface,Ellipsoid Axis C,170,1000234024,252116,
251.898,207.832,945.174,um,Surface,Ellipsoid Axis C,170,1000248831,252117,
928.134,346.357,136.397,um,Surface,Ellipsoid Axis C,170,1000226044,252118,
983.297,181.515,-13.4232,um,Surface,Ellipsoid Axis C,170,1000235919,252119,
934.527,-315.281,165.095,um,Surface,Ellipsoid Axis C,170,1000240703,252120,
-125.964,-519.603,845.071,um,Surface,Ellipsoid Axis C,170,1000227400,252121,
611.546,671.402,418.606,um,Surface,Ellipsoid Axis C,170,1000224488,252122,
962.063,-37.8239,270.191,um,Surface,Ellipsoid Axis C,170,1000224485,252123,
5.14097e-16,-2.91111e-05,1000,um,Surface,Ellipsoid Axis C,170,1000224493,252124,
-25.7227,25.7223,999.338,um,Surface,Ellipsoid Axis C,170,1000243664,252125,
-86.5068,135.604,-986.979,um,Surface,Ellipsoid Axis C,170,1000230629,252126,
668.689,-467.984,577.794,um,Surface,Ellipsoid Axis C,170,1000227233,252127,
774.156,250.07,581.504,um,Surface,Ellipsoid Axis C,170,1000224502,252128,
941.914,-219.941,253.82,um,Surface,Ellipsoid Axis C,170,1000224495,252129,
-126.199,-929.893,345.503,um,Surface,Ellipsoid Axis C,170,1000224492,252130,
-122.465,-872.969,472.152,um,Surface,Ellipsoid Axis C,170,1000238294,252131,
909.273,322.101,263.579,um,Surface,Ellipsoid Axis C,170,1000231813,252132,
974.819,187.781,-120.275,um,Surface,Ellipsoid Axis C,170,1000250439,252133,
877.881,-476.93,43.1694,um,Surface,Ellipsoid Axis C,170,1000228208,252134,
677.57,-721.334,143.444,um,Surface,Ellipsoid Axis C,170,1000244837,252135,
986.887,-83.6043,-138.075,um,Surface,Ellipsoid Axis C,170,1000224501,252136,
-66.3059,-66.3057,995.594,um,Surface,Ellipsoid Axis C,170,1000226074,252137,
36.3085,-182.786,982.482,um,Surface,Ellipsoid Axis C,170,1000224505,252138,
52.1612,682.681,728.852,um,Surface,Ellipsoid Axis C,170,1000236626,252139,
245.697,-956.06,-159.946,um,Surface,Ellipsoid Axis C,170,1000224513,252140,
973.464,-219.943,63.1945,um,Surface,Ellipsoid Axis C,170,1000249175,252141,
-226.714,779.385,584.089,um,Surface,Ellipsoid Axis C,170,1000224506,252142,
-128.438,944.906,301.091,um,Surface,Ellipsoid Axis C,170,1000226515,252143,
137.82,986.254,91.1568,um,Surface,Ellipsoid Axis C,170,1000228532,252144,
-132.492,989.911,-50.2236,um,Surface,Ellipsoid Axis C,170,1000224522,252145,
41.4739,41.4739,998.278,um,Surface,Ellipsoid Axis C,170,1000252001,252146,
311.384,941.184,-131.199,um,Surface,Ellipsoid Axis C,170,1000251530,252147,
-195.562,-178.651,964.282,um,Surface,Ellipsoid Axis C,170,1000224507,252148,
49.9662,-294.806,954.25,um,Surface,Ellipsoid Axis C,170,1000224512,252149,
2.51456e-10,110.595,993.866,um,Surface,Ellipsoid Axis C,170,1000224532,252150,
-198.442,470.901,859.577,um,Surface,Ellipsoid Axis C,170,1000238319,252151,
6.28305e-11,3.89891e-10,1000,um,Surface,Ellipsoid Axis C,170,1000224518,252152,
270.306,-146.548,951.556,um,Surface,Ellipsoid Axis C,170,1000246704,252153,
-879.358,406.966,-247.201,um,Surface,Ellipsoid Axis C,170,1000234078,252154,
118.323,103.206,987.597,um,Surface,Ellipsoid Axis C,170,1000224524,252155,
783.057,538.019,-312.021,um,Surface,Ellipsoid Axis C,170,1000224516,252156,
5.51877e-10,5.82228e-05,1000,um,Surface,Ellipsoid Axis C,170,1000224520,252157,
444.947,837.966,315.968,um,Surface,Ellipsoid Axis C,170,1000224525,252158,
-9.95302e-09,-1000,-0.000565863,um,Surface,Ellipsoid Axis C,170,1000224517,252159,
579.86,-561.159,590.646,um,Surface,Ellipsoid Axis C,170,1000224511,252160,
704.753,670.595,231.572,um,Surface,Ellipsoid Axis C,170,1000245198,252161,
-311.33,769.82,557.181,um,Surface,Ellipsoid Axis C,170,1000250170,252162,
1.37969e-10,4.36686e-05,1000,um,Surface,Ellipsoid Axis C,170,1000224527,252163,
-677.079,73.6338,-732.217,um,Surface,Ellipsoid Axis C,170,1000237141,252164,
886.778,-391.368,245.877,um,Surface,Ellipsoid Axis C,170,1000224543,252165,
-5.62915e-05,-1.20376e-10,1000,um,Surface,Ellipsoid Axis C,170,1000226406,252166,
687.445,696.812,204.629,um,Surface,Ellipsoid Axis C,170,1000237992,252167,
878.191,-478.222,9.22041,um,Surface,Ellipsoid Axis C,170,1000238489,252168,
-2.42275e-05,-6.02185e-05,1000,um,Surface,Ellipsoid Axis C,170,1000224533,252169,
-222.917,-111.964,-968.386,um,Surface,Ellipsoid Axis C,170,1000224534,252170,
-205.439,928.872,308.207,um,Surface,Ellipsoid Axis C,170,1000224526,252171,
81.6441,73.4347,993.953,um,Surface,Ellipsoid Axis C,170,1000224535,252172,
-560.519,-651.468,-511.281,um,Surface,Ellipsoid Axis C,170,1000239718,252173,
367.193,402.616,838.492,um,Surface,Ellipsoid Axis C,170,1000224528,252174,
77.4272,803.636,590.063,um,Surface,Ellipsoid Axis C,170,1000224519,252175,
7.7439e-06,148.913,988.85,um,Surface,Ellipsoid Axis C,170,1000224538,252176,
25.9718,649.523,759.899,um,Surface,Ellipsoid Axis C,170,1000245053,252177,
1.77261e-09,-931.624,363.423,um,Surface,Ellipsoid Axis C,170,1000226120,252178,
-178.656,147.747,972.755,um,Surface,Ellipsoid Axis C,170,1000225028,252179,
-398.438,-634.156,662.642,um,Surface,Ellipsoid Axis C,170,1000235321,252180,
96.842,269.123,958.225,um,Surface,Ellipsoid Axis C,170,1000224549,252181,
719.064,288.743,632.119,um,Surface,Ellipsoid Axis C,170,1000224539,252182,
704.653,163.572,-690.441,um,Surface,Ellipsoid Axis C,170,1000224537,252183,
202.024,840.497,502.743,um,Surface,Ellipsoid Axis C,170,1000234804,252184,
962.602,-270.776,8.88876,um,Surface,Ellipsoid Axis C,170,1000238683,252185,
-0.0278723,17.9009,999.84,um,Surface,Ellipsoid Axis C,170,1000224541,252186,
-899.339,-381.556,-213.551,um,Surface,Ellipsoid Axis C,170,1000224540,252187,
969.914,-217.399,109.563,um,Surface,Ellipsoid Axis C,170,1000252188,252188,
370.461,-740.906,-560.193,um,Surface,Ellipsoid Axis C,170,1000224547,252189,
85.803,-154.362,984.282,um,Surface,Ellipsoid Axis C,170,1000238535,252190,
440.252,-803.753,400.198,um,Surface,Ellipsoid Axis C,170,1000224546,252191,
58.3052,-967.949,-244.284,um,Surface,Ellipsoid Axis C,170,1000226574,252192,
8.06416e-06,-5.2909e-05,1000,um,Surface,Ellipsoid Axis C,170,1000224905,252193,
3.42709e-05,1000,-0.000194388,um,Surface,Ellipsoid Axis C,170,1000234294,252194,
-344.7,-927.063,147.43,um,Surface,Ellipsoid Axis C,170,1000251125,252195,
707.108,707.106,-0.000409967,um,Surface,Ellipsoid Axis C,170,1000243383,252196,
-65.8955,300.819,951.402,um,Surface,Ellipsoid Axis C,170,1000224553,252197,
-493.284,-865.876,83.2473,um,Surface,Ellipsoid Axis C,170,1000238387,252198,
124.815,-109.904,986.074,um,Surface,Ellipsoid Axis C,170,1000224550,252199,
943.728,-64.4453,-324.382,um,Surface,Ellipsoid Axis C,170,1000244239,252200,
-824.786,531.813,192.105,um,Surface,Ellipsoid Axis C,170,1000248563,252201,
-81.6267,822.024,563.572,um,Surface,Ellipsoid Axis C,170,1000224560,252202,
707.108,707.105,0.000287647,um,Surface,Ellipsoid Axis C,170,1000224558,252203,
-901.526,416.918,115.886,um,Surface,Ellipsoid Axis C,170,1000240984,252204,
991.908,-112.803,58.2609,um,Surface,Ellipsoid Axis C,170,1000224563,252205,
-167.052,985.61,-25.8138,um,Surface,Ellipsoid Axis C,170,1000240279,252206,
-99.9415,954.708,280.257,um,Surface,Ellipsoid Axis C,170,1000252058,252207,
-326.424,326.427,887.07,um,Surface,Ellipsoid Axis C,170,1000225444,252208,
-443.638,855.496,267.041,um,Surface,Ellipsoid Axis C,170,1000248583,252209,
995.361,80.1934,-53.1505,um,Surface,Ellipsoid Axis C,170,1000224556,252210,
-937.043,347.683,-32.666,um,Surface,Ellipsoid Axis C,170,1000224562,252211,
-994.823,-55.9493,-84.8335,um,Surface,Ellipsoid Axis C,170,1000251299,252212,
145.44,874.953,-461.85,um,Surface,Ellipsoid Axis C,170,1000244079,252213,
721.382,142.632,677.69,um,Surface,Ellipsoid Axis C,170,1000224567,252214,
124.16,12.6288,992.182,um,Surface,Ellipsoid Axis C,170,1000224566,252215,
270.292,108.11,956.689,um,Surface,Ellipsoid Axis C,170,1000224568,252216,
-491.471,587.764,642.643,um,Surface,Ellipsoid Axis C,170,1000224559,252217,
-353.258,892.66,279.942,um,Surface,Ellipsoid Axis C,170,1000226740,252218,
-543.212,-817.335,-192.05,um,Surface,Ellipsoid Axis C,170,1000232264,252219,
-0.000148474,4.82622e-05,1000,um,Surface,Ellipsoid Axis C,170,1000224569,252220,
723.717,-690.051,7.9153,um,Surface,Ellipsoid Axis C,170,1000239432,252221,
-107.652,973.384,202.322,um,Surface,Ellipsoid Axis C,170,1000224940,252222,
670.397,-670.388,318.037,um,Surface,Ellipsoid Axis C,170,1000247113,252223,
682.606,-682.606,260.957,um,Surface,Ellipsoid Axis C,170,1000224572,252224,
-218.427,-930.809,293.061,um,Surface,Ellipsoid Axis C,170,1000246114,252225,
400.703,839.236,367.588,um,Surface,Ellipsoid Axis C,170,1000224814,252226,
-561.384,-820.837,-105.237,um,Surface,Ellipsoid Axis C,170,1000224571,252227,
155.175,409.28,899.117,um,Surface,Ellipsoid Axis C,170,1000250532,252228,
788.436,-583.256,195.401,um,Surface,Ellipsoid Axis C,170,1000245277,252229,
588.909,-801.948,100.33,um,Surface,Ellipsoid Axis C,170,1000248436,252230,
-777.494,-504.708,-375.197,um,Surface,Ellipsoid Axis C,170,1000224575,252231,
-0.323358,963.699,266.992,um,Surface,Ellipsoid Axis C,170,1000250231,252232,
914.003,11.9444,405.531,um,Surface,Ellipsoid Axis C,170,1000224574,252233,
604.104,425.418,673.853,um,Surface,Ellipsoid Axis C,170,1000248444,252234,
-565.483,384.589,729.602,um,Surface,Ellipsoid Axis C,171,1000226467,252235,
-40.3023,187.068,981.52,um,Surface,Ellipsoid Axis C,171,1000224463,252236,
-495.286,1.55605e-08,868.73,um,Surface,Ellipsoid Axis C,171,1000224462,252237,
-718.898,201.522,665.262,um,Surface,Ellipsoid Axis C,171,1000249926,252238,
195.556,-178.64,964.285,um,Surface,Ellipsoid Axis C,171,1000226759,252239,
547.227,797.381,-254.411,um,Surface,Ellipsoid Axis C,171,1000224465,252240,
-763.006,-572.143,-300.791,um,Surface,Ellipsoid Axis C,171,1000224458,252241,
-4.74159e-21,-1000,5.44638e-09,um,Surface,Ellipsoid Axis C,171,1000238256,252242,
375.055,-926.96,8.89432,um,Surface,Ellipsoid Axis C,171,1000224467,252243,
399.745,-915.97,-34.6909,um,Surface,Ellipsoid Axis C,171,1000224464,252244,
